"month","YEAR","day.x","date","julian","mlk_temp_150_avg","mlk_temp_150_max","mlk_temp_150_min","mlk_hum_150_avg","mlk_hum_150_max","mlk_hum_150_min","mlk_temp_0_avg","mlk_temp_20_avg","mlk_temp_40_avg","mlk_temp_80_avg","mlk_temp_0_max","mlk_temp_20_max","mlk_temp_40_max","mlk_temp_80_max","mlk_temp_0_min","mlk_temp_20_min","mlk_temp_40_min","mlk_temp_80_min","mlk_WindSpd_avg","mlk_WindDir_avg","mlk_WindDir_std","mlk_WindSpd_max","mlk_WindSpd_min","mlk_rain_tot_mm","mlk_snow_depth","mlk_total_flux_density_mj_m2","rlk_temp_150_avg","rlk_hum_150_avg","rlk_temp_0_avg","rlk_temp_15_avg","rlk_temp_10_avg","rlk_temp_5_avg","rlk_temp_20_avg","rlk_temp_40_avg","rlk_temp_80_avg","rlk_temp_2p5_avg","rlk_temp_150_max","rlk_hum_150_max","rlk_temp_0_max","rlk_temp_15_max","rlk_temp_10_max","rlk_temp_5_max","rlk_temp_20_max","rlk_temp_40_max","rlk_temp_80_max","rlk_temp_2p5_max","rlk_temp_150_min","rlk_hum_150_min","rlk_temp_0_min","rlk_temp_15_min","rlk_temp_10_min","rlk_temp_5_min","rlk_temp_20_min","rlk_temp_40_min","rlk_temp_80_min","rlk_temp_2p5_min","rlk_Windmsec_S_WVT","rlk_Windmsec_U_WVT","rlk_WindDirec_D1_WVT","rlk_WindDirec_SD1_WVT","rlk_rain_tot_mm","day.y","station_temp","mean.150"
3,2007,4,2007-03-04,63,-27.5,-19.86,-34.05,76.9,84.5,70.3,-7.31,-5.166,-3.829,-2.433,-5.47,-4.965,-3.6,-2.178,-5.83,-5.293,-3.968,-2.579,4.972,330.2,23.25,NA,NA,0,NA,NA,-26.76,79.6,-7.59,-8.06,-7.56,-6.817,-5.965,-5.442,-4.276,-13.4606491863893,-15.13,90.3,-6.472,-7.54,-7.14,-6.495,-5.715,-5.19,-4.02,-8.8222874472329,-33.59,73.2,-9.48,-9,-8.15,-7.14,-6.11,-5.584,-4.428,-18.2504232241432,NA,NA,NA,NA,0,4,-31.6458333333333,26.4925
3,2007,5,2007-03-05,64,-30.07,-23.35,-37.13,74.2,81.1,66.85,-7.22,-5.059,-3.772,-2.415,-5.386,-4.827,-3.529,-2.161,-5.737,-5.186,-3.929,-2.573,3.072,266.8,15.51,NA,NA,0,NA,NA,-29.48,76.7,-10.91,-10.74,-9.37,-7.93,-6.192,-5.44,-4.207,-15.5445119578902,-23.14,82.5,-9.49,-8.99,-8.14,-7.11,-5.825,-5.152,-3.97,-12.5185527610554,-36.18,70.3,-11.62,-12.03,-10.4,-8.76,-6.664,-5.709,-4.376,-20.2934221049901,NA,NA,NA,NA,0,5,-27.3916666666667,22.6916666666667
3,2007,6,2007-03-06,65,-27.39,-23.01,-32.18,76.8,81,72.3,-7.28,-5.087,-3.839,-2.517,-5.505,-4.973,-3.728,-2.41,-5.716,-5.174,-3.913,-2.599,2.343,292.4,19.12,NA,NA,0,NA,NA,-27.64,77,-10.7,-12.18,-10.57,-8.97,-6.873,-5.846,-4.325,-14.8225559986077,-25.49,80.5,-10.37,-11.96,-10.36,-8.73,-6.613,-5.657,-4.182,-13.6004670667088,-31.76,73.8,-11.11,-12.48,-10.74,-9.14,-7.12,-6.064,-4.448,-18.1621577948542,NA,NA,NA,NA,0,6,-28.4625,24.4941666666667
3,2007,7,2007-03-07,66,-28.49,-19.02,-33.52,75.3,85.5,70.7,-7.29,-5.012,-3.791,-2.5,-5.412,-4.858,-3.64,-2.352,-5.698,-5.105,-3.888,-2.608,1.291,281.6,53.02,NA,NA,0,NA,NA,-29.09,72.2,-11.6,-12.38,-10.87,-9.26,-7.18,-6.115,-4.398,-15.6396046000498,-26.31,74.7,-11.09,-12.07,-10.58,-9.05,-7.04,-5.993,-4.294,-14.1686952052777,-33.06,68.23,-12.04,-12.61,-11.05,-9.44,-7.4,-6.318,-4.544,-19.125433813063,NA,NA,NA,NA,0,7,-27.7416666666667,23.095
3,2007,8,2007-03-08,67,-21.27,-17.56,-27.71,83.3,86.9,77.2,-7.12,-4.83,-3.593,-2.328,-5.234,-4.685,-3.447,-2.193,-5.663,-5.087,-3.85,-2.582,3.249,112.6,15.33,NA,NA,0,NA,NA,-19.87,82.4,-10.83,-11.83,-10.56,-9.11,-7.18,-6.127,-4.316,-12.1173318083377,-15.29,87.9,-9.69,-10.9,-9.91,-8.71,-7.05,-5.98,-4.162,-10.3544695012454,-27.6,73.3,-11.75,-12.44,-10.95,-9.42,-7.4,-6.311,-4.532,-16.6393460798797,NA,NA,NA,NA,0,8,-19.5458333333333,30.1416666666667
3,2007,9,2007-03-09,68,-16.61,-12.63,-20.68,87.4,90.3,84.1,-7.01,-4.686,-3.452,-2.202,-5.161,-4.612,-3.378,-2.133,-5.364,-4.782,-3.547,-2.301,2.243,0.59,35.31,NA,NA,0,NA,NA,-16.14,85.4,-8.83,-9.86,-9.14,-8.23,-6.983,-6.12,-4.348,-10.1220091615086,-14.1,88.1,-8.24,-9.01,-8.5,-7.8,-6.836,-6.063,-4.271,-9.342745528527,-19.22,78.7,-9.69,-10.91,-9.92,-8.73,-7.14,-6.166,-4.462,-12.1271517399204,NA,NA,NA,NA,0,9,-18.6791666666667,34.5516666666667
3,2007,10,2007-03-10,69,-21.52,-15.19,-28.21,83.2,89.4,76.9,-7.17,-4.805,-3.576,-2.335,-5.224,-4.658,-3.423,-2.175,-5.641,-5.013,-3.785,-2.544,2.154,345.5,25.79,NA,NA,0,NA,NA,-23.32,80.7,-8.08,-8.77,-8.28,-7.62,-6.774,-6.124,-4.557,-12.4090484240755,-19.27,85.3,-7.82,-8.53,-8.04,-7.39,-6.553,-5.922,-4.375,-10.6348695868857,-28.37,74.9,-8.32,-9.04,-8.56,-7.9,-7.04,-6.359,-4.759,-15.4928630300414,NA,NA,NA,NA,0,10,-23.7291666666667,29.5433333333333
3,2007,11,2007-03-11,70,-26.46,-16.59,-33.39,77.5,85.3,71.8,-7.3,-4.956,-3.735,-2.498,-5.362,-4.775,-3.545,-2.315,-5.725,-5.096,-3.869,-2.627,1.843,323.9,15.54,NA,NA,0,NA,NA,-29.95,75.3,-8.06,-8.65,-8.15,-7.45,-6.618,-6.038,-4.652,-14.7480819242882,-26.98,80.2,-7.87,-8.44,-7.92,-7.22,-6.428,-5.858,-4.493,-12.8741696061887,-34.41,71.4,-8.22,-8.8,-8.31,-7.65,-6.81,-6.214,-4.765,-18.0615365410852,NA,NA,NA,NA,0,11,-29.0260869565217,24.4766666666667
3,2007,12,2007-03-12,71,-25.71,-18.85,-36.95,78.9,85.9,67.23,-7.12,-4.879,-3.645,-2.413,-5.264,-4.724,-3.485,-2.254,-5.719,-5.075,-3.864,-2.627,1.848,98.6,22.97,NA,NA,0,NA,NA,-23.6,81.9,-8.07,-8.68,-8.09,-7.29,-6.317,-5.738,-4.447,-12.5047384803963,-15.95,87.9,-7.95,-8.51,-7.96,-7.17,-6.179,-5.577,-4.311,-9.74058785230078,-34.45,72.8,-8.25,-8.92,-8.22,-7.47,-6.546,-5.978,-4.672,-18.0917730225461,NA,NA,NA,NA,0,12,-22.95,26.5933333333333
3,2007,13,2007-03-13,72,-18.41,-16.51,-20.87,85.4,87.1,83,-6.865,-4.709,-3.487,-2.261,-5.159,-4.635,-3.413,-2.187,-5.314,-4.785,-3.564,-2.342,2.991,290.1,50.85,NA,NA,0,NA,NA,-18.31,85,-7.96,-8.59,-8.01,-7.21,-6.251,-5.652,-4.389,-10.5959026000939,-15.38,89.5,-7.78,-8.34,-7.8,-7.05,-6.17,-5.563,-4.305,-9.49823141796009,-23,79.7,-8.1,-8.84,-8.17,-7.33,-6.372,-5.796,-4.542,-13.0758856928825,NA,NA,NA,NA,0,13,-19.15,33.1016666666667
3,2007,14,2007-03-14,73,-21.34,-16.3,-27.93,81.8,87,73.4,-6.906,-4.779,-3.587,-2.368,-5.204,-4.692,-3.49,-2.272,-5.469,-4.9,-3.727,-2.512,3.559,318.6,25.75,NA,NA,0,NA,NA,-23.05,79.9,-8.13,-8.51,-7.95,-7.18,-6.264,-5.697,-4.473,-12.3304084106688,-20.4,85.6,-7.88,-8.34,-7.77,-6.978,-6.101,-5.532,-4.321,-10.9873937024946,-28.55,71.3,-8.55,-8.81,-8.2,-7.4,-6.457,-5.878,-4.665,-15.6699030806347,NA,NA,NA,NA,0,14,-24.9583333333333,28.4525
3,2007,15,2007-03-15,74,-24.04,-15.67,-29.27,78.4,87,71.9,-6.941,-4.833,-3.662,-2.451,-5.154,-4.669,-3.483,-2.27,-5.534,-4.967,-3.801,-2.585,2.092,262.4,14.95,NA,NA,0,NA,NA,-23.1,74,-8.78,-8.82,-8.16,-7.28,-6.276,-5.691,-4.49,-12.5676674883999,-13.75,87.3,-8.5,-8.58,-7.9,-7,-6.01,-5.43,-4.235,-9.36221700869473,-29.61,61.79,-9.26,-9.23,-8.5,-7.56,-6.482,-5.883,-4.674,-16.4345072062803,NA,NA,NA,NA,0,15,-25.4583333333333,27.0791666666667
3,2007,16,2007-03-16,75,-23.84,-14.08,-30.38,78.6,86.6,71.6,-6.882,-4.815,-3.659,-2.459,-5.111,-4.64,-3.466,-2.272,-5.517,-4.959,-3.806,-2.607,1.939,253.6,17.96,NA,NA,0,NA,NA,-23.47,68.11,-9.31,-9.22,-8.46,-7.47,-6.324,-5.69,-4.471,-12.877611476211,-16.07,81.8,-9.11,-8.93,-8.16,-7.17,-6.065,-5.426,-4.209,-10.3108120101498,-30.42,53.35,-9.6,-9.58,-8.76,-7.73,-6.493,-5.865,-4.651,-16.9314164929689,NA,NA,NA,NA,0,16,-24.3708333333333,25.15
3,2007,17,2007-03-17,76,-25.56,-14.88,-33.16,76.7,88.4,66.78,-6.863,-4.841,-3.706,-2.515,-5.172,-4.698,-3.545,-2.357,-5.496,-4.963,-3.84,-2.65,1.499,298.2,24.81,NA,NA,0,NA,NA,-26.98,71.2,-9.61,-9.54,-8.72,-7.69,-6.479,-5.802,-4.538,-14.2208392505054,-23,80.3,-9.42,-9.27,-8.44,-7.41,-6.275,-5.592,-4.324,-12.4459817563272,-32,56.7,-9.88,-9.78,-8.94,-7.87,-6.657,-5.973,-4.694,-17.7354082997582,NA,NA,NA,NA,0,17,-28.8958333333333,23.7083333333333
3,2007,18,2007-03-18,77,-26.79,-18.67,-34.35,76.1,90.1,66.51,-6.823,-4.837,-3.716,-2.537,-5.12,-4.667,-3.536,-2.356,-5.511,-4.976,-3.86,-2.674,1.066,40.69,35.26,NA,NA,0,NA,NA,-26.85,77.4,-9.96,-9.91,-9.01,-7.89,-6.545,-5.832,-4.522,-14.2930724947349,-23.14,81.3,-9.74,-9.69,-8.82,-7.72,-6.392,-5.674,-4.362,-12.6340119518532,-33.01,69.66,-10.13,-10.45,-9.43,-8.2,-6.737,-5.982,-4.651,-18.2799819709665,NA,NA,NA,NA,0,18,-27.4791666666667,24.855
3,2007,19,2007-03-19,78,-28.48,-21.15,-34.08,73,80.9,66.31,-6.821,-4.837,-3.738,-2.57,-5.148,-4.691,-3.565,-2.402,-5.48,-4.939,-3.851,-2.687,1.765,284.9,36.2,NA,NA,0,NA,NA,-28.93,70.8,-10.27,-10.33,-9.39,-8.2,-6.787,-6.014,-4.634,-15.1337236565788,-24.73,77.6,-9.93,-10.01,-9.09,-7.92,-6.603,-5.826,-4.427,-13.1787999781071,-32.59,59.02,-10.72,-10.49,-9.54,-8.35,-6.961,-6.179,-4.777,-18.3528481265448,NA,NA,NA,NA,0,19,-30.7333333333333,21.4725
3,2007,20,2007-03-20,79,-25.03,-15.25,-35.95,79.3,93.1,65.39,-6.707,-4.748,-3.652,-2.496,-5.012,-4.568,-3.463,-2.31,-5.457,-4.924,-3.843,-2.682,1.273,138,48.8,NA,NA,0,NA,NA,-23.58,75.8,-10.95,-10.35,-9.39,-8.19,-6.724,-5.937,-4.506,-13.4705189166946,-16,88.7,-10.66,-10.17,-9.2,-7.98,-6.518,-5.74,-4.304,-11.006537777444,-33.59,60.7,-11.21,-10.55,-9.59,-8.39,-6.928,-6.142,-4.722,-18.996615638385,NA,NA,NA,NA,0,20,-22.5208333333333,26.1325
3,2007,21,2007-03-21,80,-19.39,-17.41,-24.9,84.6,87.4,75.8,-6.509,-4.566,-3.467,-2.321,-4.941,-4.495,-3.393,-2.249,-5.174,-4.686,-3.616,-2.467,3.085,15.79,19.8,NA,NA,0,NA,NA,-18.41,87.1,-9.9,-10.2,-9.31,-8.18,-6.788,-5.991,-4.52,-11.2866111387185,-16.34,88.9,-9.52,-9.97,-9.16,-8.1,-6.698,-5.889,-4.427,-10.5777754862889,-25.92,80.7,-10.69,-10.45,-9.46,-8.26,-7.03,-6.266,-4.794,-15.4556788775071,NA,NA,NA,NA,0,21,-21.3875,31.8441666666667
3,2007,22,2007-03-22,81,-21.09,-12.16,-29.66,81.8,91.7,70.6,-6.597,-4.628,-3.55,-2.412,-4.926,-4.485,-3.394,-2.258,-5.325,-4.817,-3.74,-2.606,1.439,124.3,52.75,NA,NA,0,NA,NA,-22.59,81.2,-9.26,-9.47,-8.78,-7.92,-6.82,-6.115,-4.664,-12.5493649334881,-16.77,89.1,-8.99,-9,-8.39,-7.57,-6.555,-5.867,-4.411,-10.4566037550908,-30.23,76.4,-9.6,-10,-9.24,-8.3,-7.09,-6.348,-4.876,-16.8492570320579,NA,NA,NA,NA,0,22,-20.6166666666667,29.8583333333333
3,2007,23,2007-03-23,82,-11.7,-5.964,-19.91,92.7,97.6,84.5,-6.391,-4.464,-3.378,-2.248,-4.812,-4.404,-3.32,-2.196,-5.05,-4.588,-3.493,-2.357,1.997,147.7,17.53,NA,NA,0,NA,NA,-10.76,88.5,-8.95,-8.84,-8.24,-7.48,-6.535,-5.916,-4.557,-8.25902340445812,-3.784,100.1,-8.72,-8.69,-8.11,-7.37,-6.439,-5.815,-4.443,-6.59913487957011,-17.89,79.6,-9.11,-9.03,-8.42,-7.65,-6.66,-6.025,-4.704,-11.3018669584801,NA,NA,NA,NA,0,23,-10.9416666666667,39.416
3,2007,24,2007-03-24,83,-4.197,3.03,-13.06,91.2,99.4,76.8,-6.306,-4.412,-3.337,-2.217,-4.74,-4.359,-3.279,-2.161,-4.91,-4.466,-3.382,-2.264,2.369,151,20.55,NA,NA,0,NA,NA,-2.361,86.9,-8.32,-8.44,-7.93,-7.26,-6.415,-5.849,-4.579,-5.07452387869973,4.084,99.3,-7.81,-8.17,-7.73,-7.09,-6.258,-5.699,-4.437,-3.91723878573562,-12.34,72.3,-8.76,-8.76,-8.18,-7.46,-6.575,-5.997,-4.686,-8.75098208022168,NA,NA,NA,NA,0,24,-0.175,41.7546666666667
3,2007,25,2007-03-25,84,0.578,4.302,-3.845,88.5,99.2,72.4,-6.24,-4.378,-3.299,-2.181,-4.68,-4.315,-3.235,-2.118,-4.862,-4.453,-3.377,-2.251,1.891,297.8,70.1,NA,NA,0,NA,NA,0.998,86.4,-6.534,-7.73,-7.37,-6.898,-6.258,-5.772,-4.593,-3.28275503239188,6.916,98,-5.596,-7.11,-6.908,-6.616,-6.018,-5.529,-4.353,-2.08068529592117,-3.749,62.32,-7.84,-8.22,-7.78,-7.2,-6.436,-5.921,-4.706,-4.63925810505842,NA,NA,NA,NA,0,25,0.0208333333333333,42.6683333333333
3,2007,26,2007-03-26,85,-12,-1.273,-21.28,84.7,98.2,68.57,-6.278,-4.404,-3.346,-2.229,-4.749,-4.341,-3.28,-2.163,-4.918,-4.458,-3.401,-2.28,3.206,317.3,21.29,NA,NA,0,NA,NA,-11.17,86.1,-4.98,-5.804,-5.903,-5.941,-5.926,-5.632,-4.613,-7.06303133652372,0.601,98.2,-4.622,-4.934,-5.186,-5.423,-5.668,-5.502,-4.548,-3.44607738635762,-20.41,78.6,-5.596,-7.11,-6.909,-6.628,-6.168,-5.78,-4.697,-10.8758844774785,NA,NA,NA,NA,0,26,-16.7625,37.4031666666667
3,2007,27,2007-03-27,86,-16.18,-7.07,-26.56,73.5,86.4,49.31,-6.186,-4.402,-3.361,-2.252,-4.722,-4.308,-3.293,-2.186,-5.031,-4.551,-3.49,-2.389,1.719,177.6,41.09,NA,NA,0,NA,NA,-14.98,73.9,-5.894,-4.87,-5.023,-5.175,-5.369,-5.275,-4.54,-8.71981107865489,-7.9,85.7,-4.966,-4.636,-4.775,-4.903,-5.09,-5.011,-4.37,-6.04852715091112,-24.96,51.22,-6.575,-5.121,-5.249,-5.483,-5.713,-5.608,-4.793,-13.2656546251317,NA,NA,NA,NA,0,27,-12.5125,26.865
3,2007,28,2007-03-28,87,-4.381,0.722,-13.21,83.3,99.2,73.3,-5.879,-4.305,-3.304,-2.213,-4.554,-4.243,-3.262,-2.17,-4.783,-4.382,-3.351,-2.252,2.673,161.9,25.37,NA,NA,0,NA,NA,-3.021,78.3,-6.594,-5.297,-5.236,-5.12,-5.003,-4.878,-4.316,-4.72500294088726,2.38,98.7,-6.308,-5.097,-5.11,-4.99,-4.866,-4.739,-4.187,-3.71336784558929,-10.6,66.23,-6.753,-5.512,-5.399,-5.217,-5.13,-5.037,-4.434,-7.13290492002415,NA,NA,NA,NA,0,28,-2.93333333333333,39.2433333333333
3,2007,29,2007-03-29,88,-13.63,-5.576,-22.05,89,96.3,82.2,-5.726,-4.26,-3.309,-2.23,-4.536,-4.203,-3.265,-2.195,-4.693,-4.342,-3.382,-2.287,3.078,303.7,23,NA,NA,0,NA,NA,-13.73,86.1,-5.693,-5.129,-5.094,-5.006,-4.911,-4.75,-4.223,-8.20964579064986,0.361,98.8,-5.351,-4.779,-4.779,-4.77,-4.785,-4.641,-4.135,-3.85174341181809,-18.69,72,-6.391,-5.492,-5.391,-5.204,-5.072,-4.906,-4.384,-10.4750285976019,NA,NA,NA,NA,0,29,-15.1875,37.5904166666667
3,2007,30,2007-03-30,89,-7.39,1.732,-21.61,90.7,95.8,82.5,-5.487,-4.188,-3.266,-2.212,-4.332,-4.131,-3.22,-2.172,-4.598,-4.259,-3.326,-2.263,2.954,216.1,72.6,NA,NA,0,NA,NA,-6.516,78.1,-6.17,-4.929,-4.879,-4.786,-4.679,-4.548,-4.065,-5.81835812827959,2.225,99.1,-5.691,-4.769,-4.76,-4.652,-4.55,-4.426,-3.943,-3.4729686830734,-18.07,59.46,-6.423,-5.212,-5.088,-4.897,-4.845,-4.721,-4.206,-10.2207317071411,NA,NA,NA,NA,0,30,-6.42083333333333,38.0025833333333
3,2007,31,2007-03-31,90,-11.92,-5.065,-18.26,82.1,90.7,66.62,-5.312,-4.11,-3.231,-2.199,-4.24,-4.049,-3.174,-2.154,-4.434,-4.184,-3.286,-2.24,1.627,18.63,21.45,NA,NA,0,NA,NA,-9.66,86.3,-5.997,-5.128,-5.029,-4.838,-4.633,-4.47,-4.007,-6.87231162834975,-6.966,95.8,-5.852,-5.055,-4.952,-4.765,-4.54,-4.367,-3.905,-6.18924001710801,-12.14,72.1,-6.205,-5.202,-5.086,-4.911,-4.709,-4.552,-4.082,-7.56246281959246,NA,NA,NA,NA,0,31,-12.95,35.80075
4,2007,1,2007-04-01,91,-13.74,-11.64,-15.71,85.8,89.1,78,-5.128,-4.027,-3.181,-2.176,-4.125,-3.955,-3.146,-2.143,-4.28,-4.094,-3.223,-2.21,3.128,24.91,16.71,NA,NA,0,NA,NA,-13.31,84.9,-6.115,-5.097,-4.985,-4.769,-4.529,-4.353,-3.89,-5.60843425097857,-12.04,90.2,-5.924,-5.018,-4.922,-4.729,-4.484,-4.301,-3.838,-4.71345098123278,-15.63,79.8,-6.353,-5.223,-5.066,-4.821,-4.578,-4.421,-3.942,-8.49780770569727,NA,NA,NA,NA,0,1,-15.525,35.4775
4,2007,2,2007-04-02,92,-15.47,-11.72,-20.75,86.3,90.6,79.2,-4.986,-3.946,-3.152,-2.172,-4.026,-3.895,-3.102,-2.134,-4.165,-4.005,-3.197,-2.223,4.346,356,15.62,NA,NA,0,NA,NA,-16.29,85,-6.569,-5.333,-5.137,-4.826,-4.498,-4.292,-3.823,-6.47771370012081,-14.64,89.7,-6.335,-5.192,-5.029,-4.718,-4.434,-4.225,-3.754,-5.57858151919971,-19.26,78.2,-6.848,-5.583,-5.347,-4.98,-4.589,-4.362,-3.885,-9.76064448178768,NA,NA,NA,NA,0,2,-19.725,34.2391666666667
4,2007,3,2007-04-03,93,-19.21,-11.46,-25.55,82.3,91.7,75.2,-4.917,-3.918,-3.166,-2.213,-3.91,-3.835,-3.054,-2.107,-4.179,-4.012,-3.26,-2.308,2.173,319.8,11.94,NA,NA,0,NA,NA,-22.7,78.3,-7.08,-5.816,-5.526,-5.105,-4.66,-4.405,-3.904,-8.14865452859021,-18.7,85.6,-6.812,-5.559,-5.313,-4.885,-4.462,-4.201,-3.698,-6.80701277958742,-27.3,70.9,-7.55,-6.334,-5.982,-5.473,-4.913,-4.633,-4.105,-12.4094958590018,NA,NA,NA,NA,0,3,-22.5416666666667,29.9233333333333
4,2007,4,2007-04-04,94,-20.73,-12.32,-27.94,81.4,90.8,73.3,-4.844,-3.887,-3.153,-2.226,-3.824,-3.764,-3.016,-2.09,-4.188,-4.04,-3.311,-2.383,2.036,317.4,19.68,NA,NA,0,NA,NA,-24.18,78.5,-7.82,-6.513,-6.061,-5.463,-4.8,-4.472,-3.911,-8.80018068170723,-18.7,83.8,-7.53,-6.279,-5.827,-5.214,-4.579,-4.241,-3.678,-7.34075980783946,-28.59,73.6,-8.39,-7.14,-6.591,-5.863,-5.048,-4.672,-4.108,-13.1077936018738,NA,NA,NA,NA,0,4,-22.85,29.0783333333333
4,2007,5,2007-04-05,95,-19.35,-11.26,-26.49,83.1,92.8,75.7,-4.755,-3.803,-3.084,-2.182,-3.716,-3.697,-2.952,-2.052,-4.074,-3.965,-3.244,-2.338,2.059,317.3,15.08,NA,NA,0,NA,NA,-23.2,80.2,-8.5,-7.26,-6.653,-5.867,-4.971,-4.54,-3.878,-8.86858652968441,-17.98,84.8,-8.32,-7.03,-6.423,-5.625,-4.775,-4.334,-3.646,-7.77306371491179,-28.45,75,-8.86,-7.76,-7.08,-6.214,-5.204,-4.722,-4.092,-13.2428568713169,NA,NA,NA,NA,0,5,-21.4,30.4058333333333
4,2007,6,2007-04-06,96,-17.71,-10.71,-24.24,84.6,91.3,78.8,-4.704,-3.716,-3.002,-2.12,-3.659,-3.629,-2.9,-2.021,-3.947,-3.842,-3.139,-2.246,2.407,322.4,13.27,NA,NA,0,NA,NA,-21.05,81.9,-8.82,-7.74,-7.07,-6.189,-5.158,-4.646,-3.862,-8.51805412005984,-15.35,87.9,-8.63,-7.52,-6.858,-5.986,-4.997,-4.473,-3.681,-7.43745340848107,-25.39,75.8,-9.04,-8.1,-7.39,-6.487,-5.411,-4.873,-4.034,-12.4027320036048,NA,NA,NA,NA,0,6,-19.4416666666667,32.1541666666667
4,2007,7,2007-04-07,97,-16.79,-6.808,-24.49,85.2,94.8,77.6,-4.716,-3.667,-2.954,-2.088,-3.595,-3.582,-2.84,-1.989,-3.905,-3.792,-3.081,-2.221,1.164,309.7,21.34,NA,NA,0,NA,NA,-20.68,81.4,-8.94,-8.01,-7.3,-6.403,-5.352,-4.798,-3.913,-8.48546801198593,-14.5,89.8,-8.74,-7.76,-7.05,-6.161,-5.178,-4.619,-3.717,-7.33627867475422,-25.91,74.5,-9.13,-8.27,-7.54,-6.625,-5.54,-4.985,-4.102,-12.5908073308706,NA,NA,NA,NA,0,7,-18.5583333333333,32.8435
4,2007,8,2007-04-08,98,-14.14,-3.198,-23.52,88.3,98.9,79,-4.732,-3.621,-2.899,-2.045,-3.567,-3.542,-2.813,-1.962,-3.827,-3.725,-3.005,-2.153,0.809,336.6,44.36,NA,NA,0,NA,NA,-17.89,75.3,-9.02,-8.13,-7.41,-6.523,-5.479,-4.909,-3.956,-7.88737041372129,-9.55,92.7,-8.86,-7.88,-7.17,-6.286,-5.323,-4.746,-3.802,-6.36008961832274,-26.07,50.6,-9.17,-8.35,-7.63,-6.736,-5.639,-5.075,-4.131,-12.6533010716002,NA,NA,NA,NA,0,8,-15.9458333333333,32.536
4,2007,9,2007-04-09,99,-15.15,-4.642,-23.19,85.9,96.1,77.7,-4.765,-3.594,-2.859,-2.013,-3.563,-3.493,-2.787,-1.934,-3.811,-3.684,-2.957,-2.111,0.444,143.4,50.81,NA,NA,0,NA,NA,-16.91,82.3,-8.98,-8.12,-7.43,-6.562,-5.572,-4.999,-4.002,-7.6481936067875,-10.31,94.4,-8.79,-7.81,-7.11,-6.271,-5.406,-4.829,-3.834,-6.47162875003,-24.57,64.8,-9.14,-8.34,-7.64,-6.778,-5.712,-5.135,-4.156,-12.1970502244197,NA,NA,NA,NA,0,9,-16.5791666666667,33.869
4,2007,10,2007-04-10,100,-15.09,-4.328,-23.49,84.3,92.6,76.2,-4.805,-3.578,-2.831,-1.988,-3.557,-3.504,-2.759,-1.92,-3.79,-3.651,-2.913,-2.073,0.729,165.1,11.57,NA,NA,0,NA,NA,-16.88,86.1,-8.76,-7.94,-7.31,-6.508,-5.574,-5.018,-4.001,-7.5474113785524,-9.6,93.7,-8.59,-7.63,-7,-6.221,-5.416,-4.863,-3.844,-6.17013851003557,-22.1,76.5,-9.02,-8.27,-7.59,-6.743,-5.733,-5.19,-4.159,-11.4192303950931,NA,NA,NA,NA,0,10,-14.3125,34.826
4,2007,11,2007-04-11,101,-13.13,-1.273,-23.43,87,94.4,77.7,-4.82,-3.569,-2.808,-1.968,-3.566,-3.486,-2.745,-1.906,-3.801,-3.665,-2.893,-2.052,1.207,189.2,19.27,NA,NA,0,NA,NA,-12.12,73.6,-8.53,-7.73,-7.17,-6.457,-5.6,-5.078,-4.068,-6.37043838302321,-2.088,91.5,-8.37,-7.45,-6.895,-6.195,-5.443,-4.928,-3.918,-4.38977770175563,-22.47,51.3,-8.73,-8.04,-7.44,-6.685,-5.755,-5.221,-4.207,-11.4200292013968,NA,NA,NA,NA,0,11,-7.85,33.41575
4,2007,12,2007-04-12,102,-10.03,0.206,-18.53,89.1,96.4,83.8,-4.805,-3.544,-2.772,-1.932,-3.531,-3.481,-2.727,-1.886,-3.732,-3.606,-2.824,-1.985,1.335,170.8,16.46,NA,NA,0,NA,NA,-8.55,68.81,-8.08,-7.38,-6.904,-6.281,-5.539,-5.055,-4.072,-5.36916115479604,-0.792,82.8,-7.78,-7.08,-6.608,-6.012,-5.378,-4.893,-3.922,-3.67224364696063,-16.3,38.8,-8.4,-7.68,-7.16,-6.473,-5.668,-5.21,-4.233,-9.46569089333319,NA,NA,NA,NA,0,12,-6.09791666666667,33.8095
4,2007,13,2007-04-13,103,-7.62,3.197,-18.92,84.9,93.2,73.2,-4.792,-3.531,-2.751,-1.91,-3.513,-3.477,-2.681,-1.834,-3.729,-3.59,-2.819,-1.971,1.201,173.6,15.82,NA,NA,0,NA,NA,-3.559,63.54,-7.47,-6.826,-6.495,-6.021,-5.447,-5.03,-4.102,-3.97750334706915,4.988,78,-7.21,-6.453,-6.139,-5.685,-5.25,-4.84,-3.917,-2.00448027205232,-13.91,50.82,-7.81,-7.26,-6.846,-6.285,-5.578,-5.13,-4.239,-8.5350086405794,NA,NA,NA,NA,0,13,-0.183333333333333,33.9863333333333
